run_id,variant,fault_id,fault_family,study_scope,ablation_block,hypothesis_id,interpretation_note,faithfulness_label,intensity_level,duration_level,pending_level,train_mode,repeat_idx,seed_idx,run_seed,loadgen_seed,tp,fp,fn,tn,tpr,fpr,precision,recall,f1,mean_lead_time_s,median_lead_time_s,num_scored_alarms,pending_window_s,alarm_fp_fraction,paper_af,paper_at,paper_ntn,paper_nfp,normal_window_ticks,num_alarms_before_fault_on,prediction_target_eval,alarm_time_filter,post_bootstrap_ts,fault_on_ts,slo_proxy_ts,anomaly_quantile_level,som_smooth_k,anomaly_streak,anomaly_quantile,som_kfold,som_rows,som_cols,som_lr,som_sigma,poll_sec,bootstrap_target,expected_bootstrap_vectors,effective_bootstrap_vectors,required_bootstrap_vectors,bootstrap_vectors_ok,schedule_bootstrap_polls_ok,manifest_bootstrap_samples,manifest_bootstrap_target,learner_bootstrap_collected_ok,coverage_ok,observability_limited,top_feature,top_effect_size,degenerate_features,normal_variance_score,matching_mode,som_model_present,som_metrics_error,som_dim,som_training_steps,som_threshold_saved,som_init_trials,som_selected_fold,som_selected_init,som_validation_accuracy,som_normalization_mode,som_online_clip_mode,som_scale_mean,som_scale_std,som_scale_min,som_scale_max,som_weight_mean,som_weight_std,som_weight_frobenius,som_unit_weight_l2_mean,som_unit_weight_l2_std,som_neighbor_dist_h_mean,som_neighbor_dist_v_mean,som_umatrix_mean,som_quantization_mean_bmu_dist,som_quantization_n_samples
20260330T101857Z-paper_fidelity_research_anchor-lock_convoy-ilow-dshort-wbase-s01-r01,paper_fidelity_research_anchor,lock_convoy,extended,paper_faithful,decision,H-paper-learner-fixed,Paper-faithful-with-proxy learner; only stage-specific fault geometry changes.,paper-faithful-with-proxy,low,short,base,fresh_bootstrap,1,1,572693945,572693945,5,0,0,5,1.0,0.0,1.0,1.0,1.0,5.394307327270508,5.386789083480835,5,60.0,0.0,0.0,1.0,84,0,89,5,injection_onset,before_any_future_fault_start,1774879066.628921,1774879156.349448,,base,5,3,0.85,3,32,32,0.7,4.0,1.0,180,240,240,180,True,True,180,180,True,True,False,proc_mem_bytes,78010073.37543859,"db_inflight,disk_fill_mb,leak_mb,open_fds_sim,retry_rate",267610.14639846736,many_to_many,True,,9,1050,1.4558196891693753,3,1,1,0.9166666666666666,train_max_100,none,8885137.432490513,25130953.50614331,0.04805628272251308,79966208.0,39.647024202344866,46.59437618091818,5873.2250953617295,182.13929127106024,22.618142129449815,3.87945121323292,4.452069920400838,4.165760566816879,4.98533363036421,57
20260330T101857Z-paper_fidelity_research_anchor-lock_convoy-imedium-dlong-wbase-s01-r01,paper_fidelity_research_anchor,lock_convoy,extended,paper_faithful,decision,H-paper-learner-fixed,Paper-faithful-with-proxy learner; only stage-specific fault geometry changes.,paper-faithful-with-proxy,medium,long,base,fresh_bootstrap,1,1,2241529077,2241529077,4,0,0,4,1.0,0.0,1.0,1.0,1.0,4.121425986289978,4.130563139915466,4,60.0,0.0,0.0,1.0,82,0,86,4,injection_onset,before_any_future_fault_start,1774880920.85325,1774881007.073649,,base,5,3,0.85,3,32,32,0.7,4.0,1.0,180,240,240,180,True,True,180,180,True,True,False,proc_mem_bytes,79446289.06666668,"db_inflight,disk_fill_mb,leak_mb,open_fds_sim,retry_rate",300043.8559840169,many_to_many,True,,9,1110,2.4638973706472673,3,1,1,0.9333333333333333,train_max_100,none,8925187.21136379,25244231.383562714,0.04794154411764706,80326656.0,38.66413044823372,46.423899444839876,5799.936291564589,179.60481840378873,24.350564941820455,4.7442152482953,3.5438322615159388,4.14402375490562,2.949625247222348,42
20260330T101857Z-paper_fidelity_research_anchor-lock_convoy-imedium-dshort-wbase-s01-r01,paper_fidelity_research_anchor,lock_convoy,extended,paper_faithful,decision,H-paper-learner-fixed,Paper-faithful-with-proxy learner; only stage-specific fault geometry changes.,paper-faithful-with-proxy,medium,short,base,fresh_bootstrap,1,1,2257627266,2257627266,4,0,0,4,1.0,0.0,1.0,1.0,1.0,5.031916677951813,5.022035241127014,4,60.0,0.0,0.0,1.0,81,0,85,4,injection_onset,before_any_future_fault_start,1774880301.908936,1774880387.1905642,,base,5,3,0.85,3,32,32,0.7,4.0,1.0,180,240,240,180,True,True,180,180,True,True,False,proc_mem_bytes,79516336.87272726,"db_inflight,disk_fill_mb,leak_mb,open_fds_sim,retry_rate",248615.87322003834,many_to_many,True,,9,1050,2.178826095016383,3,1,1,0.9333333333333333,train_max_100,none,8879676.100475365,25115506.522339977,0.049434743954480796,79917056.0,39.800558348100886,46.847752184791425,5901.303836736841,183.37363280226924,19.577480920497553,2.103500703352942,3.29186487330848,2.697682788330711,2.164356407288636,44
20260330T101857Z-paper_fidelity_research_anchor-mem_leak-ilow-dlong-wbase-s01-r01,paper_fidelity_research_anchor,mem_leak,paper_aligned,paper_faithful,decision,H-paper-learner-fixed,Paper-faithful-with-proxy learner; only stage-specific fault geometry changes.,paper-faithful-with-proxy,low,long,base,fresh_bootstrap,1,1,4284155883,4284155883,5,0,0,5,1.0,0.0,1.0,1.0,1.0,4.9815455913543705,5.007805347442627,5,60.0,0.0,0.0,1.0,81,0,86,5,injection_onset,before_any_future_fault_start,1774868376.2325509,1774868463.073038,,base,5,3,0.85,3,32,32,0.7,4.0,1.0,180,240,240,180,True,True,180,180,True,True,False,proc_mem_bytes,361158119.9463087,"db_inflight,disk_fill_mb,open_fds_sim,proc_open_fds,retry_rate",24063788.58729513,many_to_many,True,,9,989,3.490842314287256,3,1,0,0.9333333333333333,train_max_100,none,8865567.654125405,25075601.81605904,0.04968243709415585,79790080.0,182.89080713702154,1607.2653655118943,155293.19765889898,1410.8811732127979,4643.29337191368,210.21703127301595,219.20007158405375,214.70855142853483,38549.034374295676,153
20260330T101857Z-paper_fidelity_research_anchor-mem_leak-ilow-dshort-wbase-s01-r01,paper_fidelity_research_anchor,mem_leak,paper_aligned,paper_faithful,decision,H-paper-learner-fixed,Paper-faithful-with-proxy learner; only stage-specific fault geometry changes.,paper-faithful-with-proxy,low,short,base,fresh_bootstrap,1,1,912185775,912185775,4,0,0,4,1.0,0.0,1.0,1.0,1.0,4.471589386463165,4.472204208374023,4,60.0,0.0,0.0,1.0,81,0,85,4,injection_onset,before_any_future_fault_start,1774867780.072905,1774867865.613747,,base,5,3,0.85,3,32,32,0.7,4.0,1.0,180,240,240,180,True,True,180,180,True,True,False,proc_mem_bytes,272821616.6400001,"db_inflight,disk_fill_mb,open_fds_sim,proc_open_fds,retry_rate",29469008.286278944,many_to_many,True,,9,983,2.441708509328101,3,1,0,0.9333333333333333,train_max_100,none,8867388.142912693,25080750.794827264,0.04900152350813743,79806464.0,204.52583817205795,1781.0901416269535,172108.2932008791,1601.8386267209676,5134.309029818036,255.9837156747442,218.70872475238744,237.34622021356583,23294.88990515335,40
20260330T101857Z-paper_fidelity_research_anchor-mem_leak-imedium-dlong-wbase-s01-r01,paper_fidelity_research_anchor,mem_leak,paper_aligned,paper_faithful,decision,H-paper-learner-fixed,Paper-faithful-with-proxy learner; only stage-specific fault geometry changes.,paper-faithful-with-proxy,medium,long,base,fresh_bootstrap,1,1,2342740708,2342740708,4,0,0,4,1.0,0.0,1.0,1.0,1.0,4.505162537097931,4.488723516464233,4,60.0,0.0,0.0,1.0,80,0,84,4,injection_onset,before_any_future_fault_start,1774869787.239106,1774869871.463372,,base,5,3,0.85,3,32,32,0.7,4.0,1.0,180,240,240,180,True,True,180,180,True,True,False,proc_mem_bytes,391140895.4026666,"db_inflight,disk_fill_mb,open_fds_sim,proc_open_fds,retry_rate",24056855.54685325,many_to_many,True,,9,988,2.913671490485969,3,1,1,0.9333333333333333,train_max_100,none,8830524.10113478,24976483.672071323,0.04875685425685426,79474688.0,183.26159150752272,1607.2591972480238,155296.63776515925,1413.0937987649627,4642.732854519425,218.49046522570046,210.19953114485287,214.34499818527667,40672.32132434027,154
20260330T101857Z-paper_fidelity_research_anchor-mem_leak-imedium-dshort-wbase-s01-r01,paper_fidelity_research_anchor,mem_leak,paper_aligned,paper_faithful,decision,H-paper-learner-fixed,Paper-faithful-with-proxy learner; only stage-specific fault geometry changes.,paper-faithful-with-proxy,medium,short,base,fresh_bootstrap,1,1,1949354090,1949354090,4,0,0,4,1.0,0.0,1.0,1.0,1.0,4.740289509296417,4.72493839263916,4,60.0,0.0,0.0,1.0,78,0,82,4,injection_onset,before_any_future_fault_start,1774869203.8028958,1774869286.5300438,,base,5,3,0.85,3,32,32,0.7,4.0,1.0,180,240,240,180,True,True,180,180,True,True,False,proc_mem_bytes,294547569.7777778,"db_inflight,disk_fill_mb,open_fds_sim,retry_rate",24067666.40210512,many_to_many,True,,9,982,5.695884278299791,3,1,1,0.9166666666666666,train_max_100,none,8869208.544481516,25085899.804431822,0.06382142857142856,79822848.0,199.6928805410901,1778.3343829707746,171793.07759447026,1572.3976187916514,5133.100383410785,211.748942927233,256.82776063608327,234.28835178165815,32701.85489376383,40
20260330T101857Z-paper_fidelity_research_anchor-mem_leak-ivery_low-dlong-wbase-s01-r01,paper_fidelity_research_anchor,mem_leak,paper_aligned,paper_faithful,decision,H-paper-learner-fixed,Paper-faithful-with-proxy learner; only stage-specific fault geometry changes.,paper-faithful-with-proxy,very_low,long,base,fresh_bootstrap,1,1,2819419594,2819419594,3,0,1,3,0.75,0.0,1.0,0.75,0.8571428571428571,3.665213108062744,3.653245449066162,3,60.0,0.0,0.0,0.75,83,0,83,0,injection_onset,before_any_future_fault_start,1774866957.310125,1774867040.46484,,base,5,3,0.85,3,32,32,0.7,4.0,1.0,180,240,240,180,True,True,180,180,True,True,False,proc_mem_bytes,312326212.7248321,"db_inflight,disk_fill_mb,open_fds_sim,proc_open_fds,retry_rate",24064258.62453507,many_to_many,True,,9,989,0.939790966527954,3,1,1,0.9333333333333333,train_max_100,none,8833709.878832154,24985494.412379827,0.04777777777777778,79503360.0,183.32544377744924,1606.5899359891241,155233.49730655205,1410.7702628872144,4641.377191327244,217.73270836895773,209.74328530759715,213.73799683827744,34826.570456539695,153
20260330T101857Z-paper_fidelity_research_anchor-mem_leak-ivery_low-dshort-wbase-s01-r01,paper_fidelity_research_anchor,mem_leak,paper_aligned,paper_faithful,decision,H-paper-learner-fixed,Paper-faithful-with-proxy learner; only stage-specific fault geometry changes.,paper-faithful-with-proxy,very_low,short,base,fresh_bootstrap,1,1,3094726742,3094726742,5,1,1,5,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334,4.772399282455444,4.7458295822143555,6,60.0,0.16666666666666666,0.011494252873563218,0.8333333333333334,86,1,86,0,injection_onset,before_any_future_fault_start,1774866364.160269,1774866450.6593778,,base,5,3,0.85,3,32,32,0.7,4.0,1.0,180,240,240,180,True,True,180,180,True,True,False,proc_mem_bytes,70409361.63555562,"db_inflight,disk_fill_mb,open_fds_sim,retry_rate",26555166.207889386,many_to_many,True,,9,982,5.323856833068066,3,1,0,0.9166666666666666,train_max_100,none,8828703.663199648,24971334.67532417,0.048431302521256214,79458304.0,171.85026163454643,1506.6801700602684,145579.10645866077,1319.9375626629967,4353.656354854111,208.08529730662733,187.51323101792275,197.79926416227505,10791.205601346663,41
20260330T101857Z-paper_fidelity_research_anchor-net_hog_like_latency-ihigh-dlong-wbase-s01-r01,paper_fidelity_research_anchor,net_hog_like_latency,paper_aligned,paper_faithful,decision,H-paper-learner-fixed,Paper-faithful-with-proxy learner; only stage-specific fault geometry changes.,paper-faithful-with-proxy,high,long,base,fresh_bootstrap,1,1,1737532234,1737532234,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60.0,0.0,0.0,0.0,85,0,85,0,injection_onset,before_any_future_fault_start,1774878241.389617,1774878326.810645,,base,5,3,0.85,3,32,32,0.7,4.0,1.0,180,240,240,180,True,True,180,180,True,False,True,,0.0,,0.0,many_to_many,True,,9,988,2.6008293404393847,3,1,0,0.9166666666666666,train_max_100,none,8824152.542069042,24958462.192752194,0.049636460554371,79417344.0,42.51859844820018,47.53889084794073,6122.7964299483765,191.09073744302304,9.712171587602537,2.255656198784084,1.8602749238028264,2.057965561293455,,0
20260330T101857Z-paper_fidelity_research_anchor-net_hog_like_latency-ihigh-dshort-wbase-s01-r01,paper_fidelity_research_anchor,net_hog_like_latency,paper_aligned,paper_faithful,decision,H-paper-learner-fixed,Paper-faithful-with-proxy learner; only stage-specific fault geometry changes.,paper-faithful-with-proxy,high,short,base,fresh_bootstrap,1,1,3596435848,3596435848,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60.0,0.0,0.0,0.0,82,0,82,0,injection_onset,before_any_future_fault_start,1774877658.095926,1774877740.963184,,base,5,3,0.85,3,32,32,0.7,4.0,1.0,180,240,240,180,True,True,180,180,True,False,True,,0.0,,0.0,many_to_many,True,,9,983,4.155753211566008,3,1,0,0.9333333333333333,train_max_100,none,8874214.765631743,25100059.53953667,0.05438571428571427,79867904.0,41.03265453044132,46.46046723246597,5950.647913477104,185.61186603389567,11.336620610989,1.234693500197809,1.8668898397070324,1.5507916699524205,,0
20260330T101857Z-paper_fidelity_research_anchor-net_hog_like_latency-ilow-dlong-wbase-s01-r01,paper_fidelity_research_anchor,net_hog_like_latency,paper_aligned,paper_faithful,decision,H-paper-learner-fixed,Paper-faithful-with-proxy learner; only stage-specific fault geometry changes.,paper-faithful-with-proxy,low,long,base,fresh_bootstrap,1,1,1377077295,1377077295,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60.0,0.0,0.0,0.0,83,0,83,0,injection_onset,before_any_future_fault_start,1774875410.4658072,1774875494.166445,,base,5,3,0.85,3,32,32,0.7,4.0,1.0,180,240,240,180,True,True,180,180,True,True,False,proc_mem_bytes,80316148.86956522,"db_inflight,disk_fill_mb,latency_p95,leak_mb,open_fds_sim,proc_mem_bytes,proc_open_fds,req_rate,retry_rate",0.0,many_to_many,True,,9,992,2.1452631377102795,3,1,0,0.9333333333333333,train_max_100,none,8868298.367811136,25083325.291103955,0.048098404255319145,79814656.0,42.258198861903765,47.31042354712403,6089.7844575610825,189.95644673198655,11.525288295839912,1.9696257445453547,2.236441973644875,2.103033859095115,0.890639041375495,23
20260330T101857Z-paper_fidelity_research_anchor-net_hog_like_latency-ilow-dshort-wbase-s01-r01,paper_fidelity_research_anchor,net_hog_like_latency,paper_aligned,paper_faithful,decision,H-paper-learner-fixed,Paper-faithful-with-proxy learner; only stage-specific fault geometry changes.,paper-faithful-with-proxy,low,short,base,fresh_bootstrap,1,1,3111063688,3111063688,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60.0,0.0,0.0,0.0,84,0,84,0,injection_onset,before_any_future_fault_start,1774874824.970461,1774874909.849617,,base,5,3,0.85,3,32,32,0.7,4.0,1.0,180,240,240,180,True,True,180,180,True,False,True,,0.0,,0.0,many_to_many,True,,9,982,3.154478702895869,3,1,0,0.9333333333333333,train_max_100,none,8821876.987299034,24952025.949417263,0.04920033738191633,79396864.0,42.19627818330959,47.396624832974176,6092.004439045827,190.05645080471896,11.010856017677114,1.8187836961235113,2.109091249055722,1.9639374725896166,,0
